,Unnamed: 0,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Time Series_ist,Duration
144,144,2,2019-01-31 14:44:28,2019-01-31 15:01:28,1,5.88,1,N,90,146,1,18.5,0.5,0.5,0.0,0.0,0.3,19.8,2019-01-31 20:31:28+05:30,17
145,145,2,2019-01-29 14:13:01,2019-01-29 14:21:47,1,0.82,1,N,211,144,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,2019-01-29 19:51:47+05:30,8
146,146,2,2019-01-29 13:55:44,2019-01-29 14:08:49,1,1.69,1,N,79,211,1,9.5,0.0,0.5,3.09,0.0,0.3,13.39,2019-01-29 19:38:49+05:30,13
147,147,2,2019-01-29 09:10:23,2019-01-29 09:16:47,2,1.81,1,N,43,151,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2019-01-29 14:46:47+05:30,6
148,148,2,2019-01-29 08:35:47,2019-01-29 09:05:34,2,2.04,1,N,74,41,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,2019-01-29 14:35:34+05:30,29
149,149,2,2019-01-29 08:23:12,2019-01-29 08:32:44,2,2.18,1,N,141,74,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2019-01-29 14:02:44+05:30,9
150,150,2,2019-01-29 06:57:55,2019-01-29 14:21:19,1,2.61,1,N,239,162,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,2019-01-29 19:51:19+05:30,443
151,151,2,2019-01-29 06:29:17,2019-01-29 06:45:31,1,1.45,1,N,163,50,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8,2019-01-29 12:15:31+05:30,16
152,152,2,2019-01-29 06:08:21,2019-01-29 06:28:14,1,1.53,1,N,143,237,1,12.5,0.0,0.5,3.99,0.0,0.3,17.29,2019-01-29 11:58:14+05:30,19
153,153,2,2019-01-26 03:16:01,2019-01-26 03:32:02,1,0.8,1,N,230,186,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,2019-01-26 09:02:02+05:30,16
154,154,2,2019-01-26 03:02:46,2019-01-26 03:14:38,1,1.73,1,N,237,230,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2019-01-26 08:44:38+05:30,11
155,155,2,2019-01-23 15:11:02,2019-01-23 22:30:05,1,1.09,1,N,237,162,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,2019-01-24 04:00:05+05:30,439
156,156,2,2019-01-23 14:30:45,2019-01-23 15:09:58,1,3.75,1,N,249,237,1,23.5,0.0,0.5,6.08,0.0,0.3,30.38,2019-01-23 20:39:58+05:30,39
157,157,2,2019-01-22 22:45:42,2019-01-23 06:07:36,1,5.64,1,N,239,231,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,2019-01-23 11:37:36+05:30,441
158,158,2,2019-01-22 22:25:16,2019-01-22 22:36:07,6,3.61,1,N,48,24,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,2019-01-23 04:06:07+05:30,10
159,159,2,2019-01-22 22:16:11,2019-01-22 22:19:14,6,0.59,1,N,234,164,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-23 03:49:14+05:30,3
160,160,2,2019-01-22 22:02:13,2019-01-22 22:13:30,6,2.56,1,N,141,234,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,2019-01-23 03:43:30+05:30,11
161,161,2,2019-01-22 12:02:33,2019-01-22 12:08:29,1,0.72,1,N,4,148,1,5.5,0.0,0.5,1.13,0.0,0.3,9.38,2019-01-22 17:38:29+05:30,5
162,162,2,2019-01-20 20:44:16,2019-01-20 20:53:07,2,1.24,1,N,114,79,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2019-01-21 02:23:07+05:30,8
163,163,2,2019-01-20 08:44:46,2019-01-20 16:04:10,5,8.82,1,N,138,141,1,26.0,0.0,0.5,8.14,5.76,0.3,40.7,2019-01-20 21:34:10+05:30,439
164,164,2,2019-01-19 11:46:53,2019-01-19 19:18:23,1,1.73,1,N,186,162,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,2019-01-20 00:48:23+05:30,451
165,165,2,2019-01-19 11:13:20,2019-01-19 11:33:18,1,1.29,1,N,162,100,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,2019-01-19 17:03:18+05:30,19
166,166,2,2019-01-19 08:40:03,2019-01-19 15:55:11,1,1.9,1,N,237,239,1,10.5,0.0,0.5,1.2,0.0,0.3,12.5,2019-01-19 21:25:11+05:30,435
167,167,2,2019-01-19 08:10:24,2019-01-19 08:16:52,1,0.76,1,N,163,142,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,2019-01-19 13:46:52+05:30,6
168,168,2,2019-01-19 07:58:42,2019-01-19 08:08:37,1,0.99,1,N,142,163,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,2019-01-19 13:38:37+05:30,9
169,169,2,2019-01-19 07:51:46,2019-01-19 07:56:40,1,0.69,1,N,237,142,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2019-01-19 13:26:40+05:30,4
170,170,2,2019-01-18 09:07:09,2019-01-18 09:32:00,5,8.21,1,N,138,263,1,26.5,1.0,0.5,8.52,5.76,0.3,42.58,2019-01-18 15:02:00+05:30,24
171,171,2,2019-01-18 08:20:01,2019-01-18 15:55:31,1,6.06,1,N,237,231,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,2019-01-18 21:25:31+05:30,455
172,172,2,2019-01-18 08:08:37,2019-01-18 08:18:19,1,1.66,1,N,142,237,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62,2019-01-18 13:48:19+05:30,9
173,173,2,2019-01-16 15:05:00,2019-01-16 15:59:50,5,16.78,2,N,132,164,1,52.0,4.5,0.5,11.0,5.76,0.3,74.06,2019-01-16 21:29:50+05:30,54
174,174,2,2019-01-13 15:25:51,2019-01-13 15:40:05,2,3.47,1,N,162,7,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,2019-01-13 21:10:05+05:30,14
175,175,2,2019-01-13 15:01:15,2019-01-13 15:08:10,2,1.05,1,N,114,107,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,2019-01-13 20:38:10+05:30,6
176,176,2,2019-01-12 13:49:57,2019-01-12 13:54:07,1,0.79,1,N,262,236,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-12 19:24:07+05:30,4
177,177,2,2019-01-12 13:36:49,2019-01-12 13:44:45,1,1.35,1,N,236,262,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-12 19:14:45+05:30,7
178,178,2,2019-01-12 13:26:28,2019-01-12 13:33:36,1,1.32,1,N,140,237,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,2019-01-12 19:03:36+05:30,7
179,179,2,2019-01-12 00:32:19,2019-01-12 08:14:24,1,11.62,1,N,236,200,1,37.5,1.0,0.5,10.48,2.64,0.3,52.42,2019-01-12 13:44:24+05:30,462
180,180,2,2019-01-10 07:11:34,2019-01-10 14:30:48,1,5.15,1,N,48,13,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,2019-01-10 20:00:48+05:30,439
181,181,2,2019-01-10 06:22:07,2019-01-10 06:29:06,1,2.0,1,N,162,236,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,2019-01-10 11:59:06+05:30,6
182,182,2,2019-01-08 06:24:07,2019-01-08 13:53:33,1,2.52,1,N,246,79,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3,2019-01-08 19:23:33+05:30,449
183,183,2,2019-01-08 06:04:05,2019-01-08 06:22:20,1,2.26,1,N,142,246,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,2019-01-08 11:52:20+05:30,18
184,184,2,2019-01-08 05:34:33,2019-01-08 05:42:35,1,1.01,1,N,100,50,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,2019-01-08 11:12:35+05:30,8
185,185,2,2019-01-08 00:57:26,2019-01-08 01:18:15,2,2.84,1,N,186,141,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36,2019-01-08 06:48:15+05:30,20
186,186,2,2019-01-08 00:38:28,2019-01-08 00:54:37,2,2.07,1,N,229,186,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,2019-01-08 06:24:37+05:30,16
187,187,2,2019-01-08 00:27:41,2019-01-08 00:37:27,2,1.43,1,N,263,229,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2019-01-08 06:07:27+05:30,9
188,188,2,2019-01-07 22:46:09,2019-01-08 06:05:23,1,1.76,1,N,186,143,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,2019-01-08 11:35:23+05:30,439
189,189,2,2019-01-04 19:43:17,2019-01-05 02:59:57,1,3.18,1,N,234,141,1,13.0,0.5,0.5,4.29,0.0,0.3,18.59,2019-01-05 08:29:57+05:30,436
190,190,2,2019-01-04 19:07:07,2019-01-04 19:29:00,1,2.13,1,N,4,68,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,2019-01-05 00:59:00+05:30,21
191,191,2,2019-01-02 06:34:26,2019-01-02 14:23:44,1,6.36,1,N,236,249,1,31.0,0.0,0.5,9.54,0.0,0.3,41.34,2019-01-02 19:53:44+05:30,469
192,192,2,2019-01-02 00:38:17,2019-01-02 01:10:21,1,6.09,1,N,88,112,1,25.0,0.5,0.5,7.89,0.0,0.3,34.19,2019-01-02 06:40:21+05:30,32
193,193,2,2019-01-01 14:44:59,2019-01-01 21:58:48,6,3.04,1,N,186,141,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,2019-01-02 03:28:48+05:30,433
194,194,2,2019-01-01 14:26:08,2019-01-01 14:28:36,6,0.72,1,N,148,79,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25,2019-01-01 19:58:36+05:30,2
195,195,2,2019-01-01 14:15:09,2019-01-01 14:21:27,6,0.8,1,N,79,148,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,2019-01-01 19:51:27+05:30,6
196,196,2,2019-01-01 13:59:16,2019-01-01 14:08:11,6,1.51,1,N,68,233,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3,2019-01-01 19:38:11+05:30,8
197,197,2,2019-01-01 04:49:40,2019-01-01 04:57:28,1,1.22,1,N,137,4,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2019-01-01 10:27:28+05:30,7
198,198,2,2019-01-01 04:36:53,2019-01-01 04:44:12,1,1.75,1,N,233,107,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,2019-01-01 10:14:12+05:30,7
199,199,2,2019-01-01 04:01:49,2019-01-01 04:20:05,1,2.61,1,N,161,114,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,2019-01-01 09:50:05+05:30,18
200,200,2,2019-01-01 00:59:19,2019-01-01 01:06:13,2,0.83,1,N,229,229,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 06:36:13+05:30,6
201,201,2,2019-01-01 00:46:49,2019-01-01 00:51:22,2,0.95,1,N,262,237,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 06:21:22+05:30,4
202,202,2,2019-01-01 00:44:31,2019-01-01 00:55:51,2,2.0,1,N,239,236,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,2019-01-01 06:25:51+05:30,11
203,203,2,2019-01-01 00:36:58,2019-01-01 00:43:00,2,1.22,1,N,141,262,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,2019-01-01 06:13:00+05:30,6
204,204,2,2019-01-01 00:27:46,2019-01-01 00:38:29,2,1.9,1,N,236,238,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,2019-01-01 06:08:29+05:30,10
205,205,2,2019-01-01 00:22:41,2019-01-01 00:32:06,2,1.41,1,N,161,140,1,8.0,0.5,0.5,5.0,0.0,0.3,14.3,2019-01-01 06:02:06+05:30,9
206,206,2,2019-01-01 00:21:16,2019-01-01 00:36:37,1,1.01,1,N,237,161,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2019-01-01 06:06:37+05:30,15
207,207,2,2019-01-01 00:21:13,2019-01-01 00:39:44,6,2.21,1,N,43,48,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,2019-01-01 06:09:44+05:30,18
208,208,2,2019-01-01 00:08:37,2019-01-01 00:12:04,5,1.0,1,N,141,263,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:42:04+05:30,3
209,209,2,2019-01-01 00:07:00,2019-01-01 00:27:30,1,3.27,1,N,114,50,1,15.5,0.5,0.5,2.0,0.0,0.3,18.8,2019-01-01 05:57:30+05:30,20
210,210,2,2019-01-01 00:06:51,2019-01-01 00:14:00,1,1.94,1,N,88,232,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2019-01-01 05:44:00+05:30,7
211,211,2,2019-01-01 00:04:44,2019-01-01 00:14:40,5,3.2,1,N,262,170,1,11.0,0.5,0.5,3.69,0.0,0.3,15.99,2019-01-01 05:44:40+05:30,9
212,212,2,2019-01-01 00:04:32,2019-01-01 00:14:54,6,0.93,1,N,164,170,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,2019-01-01 05:44:54+05:30,10
213,213,2,2019-01-01 00:04:18,2019-01-01 00:11:09,6,0.88,1,N,249,144,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:41:09+05:30,6
214,214,2,2019-01-01 00:04:05,2019-01-01 00:33:09,1,2.57,1,N,234,246,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,2019-01-01 06:03:09+05:30,29
215,215,2,2019-01-01 00:03:03,2019-01-01 00:36:19,1,3.69,1,N,43,90,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,2019-01-01 06:06:19+05:30,33
216,216,2,2019-01-01 00:02:55,2019-01-01 00:10:42,1,1.47,1,N,152,42,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:40:42+05:30,7
217,217,2,2019-01-01 00:02:18,2019-01-01 00:05:11,1,0.57,1,N,144,144,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,2019-01-01 05:35:11+05:30,2
218,218,2,2019-01-01 00:01:47,2019-01-01 00:24:57,1,1.83,1,N,161,113,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,2019-01-01 05:54:57+05:30,23
219,219,2,2019-01-01 00:01:41,2019-01-01 00:07:46,1,1.19,1,N,79,224,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2019-01-01 05:37:46+05:30,6
220,220,2,2019-01-01 00:01:07,2019-01-01 00:10:44,2,0.77,1,N,161,164,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:40:44+05:30,9
221,221,2,2019-01-01 00:00:37,2019-01-01 00:03:22,3,0.6,1,N,234,224,1,4.0,0.5,0.5,1.32,0.0,0.3,6.62,2019-01-01 05:33:22+05:30,2
222,222,2,2019-01-01 00:00:35,2019-01-01 00:08:35,1,1.89,1,N,170,79,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,2019-01-01 05:38:35+05:30,8
223,223,2,2019-01-01 00:00:29,2019-01-01 00:07:16,1,1.51,1,N,143,50,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,2019-01-01 05:37:16+05:30,6
224,224,2,2019-01-01 00:00:10,2019-01-01 00:05:25,1,0.85,1,N,142,142,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84,2019-01-01 05:35:25+05:30,5
225,225,2,2019-01-01 00:00:06,2019-01-01 00:27:42,1,13.95,1,N,145,242,1,40.0,0.5,0.5,9.41,5.76,0.3,56.47,2019-01-01 05:57:42+05:30,27
226,226,2,2019-01-01 00:00:05,2019-01-01 00:22:32,1,2.47,1,N,90,231,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,2019-01-01 05:52:32+05:30,22
227,227,1,2018-12-31 23:59:58,2019-01-01 00:02:36,2,0.5,1,N,237,263,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,2019-01-01 05:32:36+05:30,2
228,228,1,2018-12-31 23:59:56,2019-01-01 00:03:13,1,0.7,1,N,7,7,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:33:13+05:30,3
229,229,1,2018-12-31 23:59:55,2019-01-01 00:13:30,4,3.0,1,N,140,238,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,2019-01-01 05:43:30+05:30,13
230,230,1,2018-12-31 23:59:52,2019-01-01 00:11:59,2,2.3,1,N,48,43,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2019-01-01 05:41:59+05:30,12
231,231,2,2018-12-31 23:59:50,2019-01-01 00:04:20,1,0.75,1,N,87,148,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:34:20+05:30,4
232,232,1,2018-12-31 23:59:47,2019-01-01 00:37:49,2,17.3,2,N,132,161,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,2019-01-01 06:07:49+05:30,38
233,233,1,2018-12-31 23:59:46,2019-01-01 00:32:22,3,15.2,1,N,132,71,1,43.5,0.5,0.5,8.95,0.0,0.3,53.75,2019-01-01 06:02:22+05:30,32
234,234,1,2018-12-31 23:59:45,2019-01-01 00:24:40,2,7.2,1,N,236,173,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,2019-01-01 05:54:40+05:30,24
235,235,2,2018-12-31 23:59:44,2019-01-01 00:47:48,1,18.88,2,N,132,113,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,2019-01-01 06:17:48+05:30,48
236,236,1,2018-12-31 23:59:41,2019-01-01 00:01:24,1,0.6,1,N,262,263,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,2019-01-01 05:31:24+05:30,1
237,237,1,2018-12-31 23:59:38,2019-01-01 00:04:47,1,0.9,1,N,107,170,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,2019-01-01 05:34:47+05:30,5
238,238,2,2018-12-31 23:59:36,2019-01-01 00:02:37,2,0.77,1,N,137,233,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:32:37+05:30,3
239,239,2,2018-12-31 23:59:36,2019-01-01 00:02:59,1,0.79,1,N,236,238,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:32:59+05:30,3
240,240,2,2018-12-31 23:59:35,2019-01-01 00:19:55,1,2.33,1,N,232,170,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,2019-01-01 05:49:55+05:30,20
241,241,1,2018-12-31 23:59:35,2019-01-01 00:34:10,1,26.8,1,N,132,257,1,69.5,0.5,0.5,10.0,0.0,0.3,80.8,2019-01-01 06:04:10+05:30,34
242,242,2,2018-12-31 23:59:33,2019-01-01 00:38:07,2,12.52,1,N,166,49,1,39.0,0.5,0.5,8.06,0.0,0.3,48.36,2019-01-01 06:08:07+05:30,38
243,243,1,2018-12-31 23:59:32,2019-01-01 00:21:31,3,5.4,1,N,238,79,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3,2019-01-01 05:51:31+05:30,21
244,244,1,2018-12-31 23:59:28,2019-01-01 00:11:10,2,1.0,1,N,158,113,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,2019-01-01 05:41:10+05:30,11
245,245,1,2018-12-31 23:59:28,2019-01-01 00:08:33,1,1.4,1,N,79,231,4,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:38:33+05:30,9
246,246,1,2018-12-31 23:59:28,2019-01-01 00:35:22,2,26.1,1,N,132,181,1,69.5,0.5,0.5,14.15,0.0,0.3,84.95,2019-01-01 06:05:22+05:30,35
247,247,2,2018-12-31 23:59:27,2019-01-01 00:11:34,3,2.66,1,N,239,263,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2019-01-01 05:41:34+05:30,12
248,248,1,2018-12-31 23:59:22,2019-01-01 00:14:10,1,2.5,1,N,74,116,3,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2019-01-01 05:44:10+05:30,14
249,249,1,2018-12-31 23:59:22,2019-01-01 00:01:07,0,0.4,1,N,262,140,1,3.5,0.5,0.5,1.0,0.0,0.3,5.8,2019-01-01 05:31:07+05:30,1
