,Unnamed: 0,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Time Series_ist,Duration
11,261,1,2018-12-31 23:59:01,2019-01-01 00:18:15,1,3.4,1,N,238,229,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2019-01-01 05:48:15+05:30,19
12,262,1,2018-12-31 23:59:00,2019-01-01 00:11:41,1,1.3,1,N,161,237,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,2019-01-01 05:41:41+05:30,12
13,263,2,2018-12-31 23:59:00,2019-01-01 00:23:24,5,3.59,1,N,161,68,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,2019-01-01 05:53:24+05:30,24
14,264,1,2018-12-31 23:58:59,2019-01-01 00:30:39,3,5.8,1,N,158,41,1,24.0,0.5,0.5,3.8,0.0,0.3,29.1,2019-01-01 06:00:39+05:30,31
15,265,2,2018-12-31 23:58:56,2018-12-31 23:59:49,1,0.11,1,N,162,161,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2019-01-01 05:29:49+05:30,0
16,266,1,2018-12-31 23:58:55,2019-01-01 00:03:41,1,1.0,1,N,239,142,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,2019-01-01 05:33:41+05:30,4
17,267,2,2018-12-31 23:58:53,2019-01-01 00:05:23,1,1.03,1,N,48,143,1,6.5,0.5,0.5,1.2,0.0,0.3,9.0,2019-01-01 05:35:23+05:30,6
18,268,1,2018-12-31 23:58:53,2019-01-01 00:02:24,1,0.5,1,N,231,209,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:32:24+05:30,3
19,269,1,2018-12-31 23:58:51,2019-01-01 00:11:06,1,4.0,1,N,229,260,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,2019-01-01 05:41:06+05:30,12
20,270,2,2018-12-31 23:58:50,2019-01-01 00:02:51,1,0.85,1,N,137,79,4,-5.0,-0.5,-0.5,0.0,0.0,-0.3,-6.3,2019-01-01 05:32:51+05:30,4
21,271,2,2018-12-31 23:58:50,2019-01-01 00:02:51,1,0.85,1,N,137,79,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:32:51+05:30,4
22,272,2,2018-12-31 23:58:46,2019-01-01 00:27:15,5,1.53,1,N,107,90,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,2019-01-01 05:57:15+05:30,28
23,273,1,2018-12-31 23:58:45,2019-01-01 00:37:04,2,16.6,1,N,162,26,2,48.5,0.5,0.5,0.0,5.76,0.3,55.56,2019-01-01 06:07:04+05:30,38
24,274,1,2018-12-31 23:58:44,2019-01-01 00:16:54,1,3.0,1,N,144,170,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,2019-01-01 05:46:54+05:30,18
25,275,1,2018-12-31 23:58:43,2019-01-01 00:13:49,1,1.8,1,N,158,68,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2019-01-01 05:43:49+05:30,15
26,276,1,2018-12-31 23:58:38,2019-01-01 00:03:29,1,1.1,1,N,141,237,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,2019-01-01 05:33:29+05:30,4
27,277,1,2018-12-31 23:58:37,2019-01-01 00:14:04,1,6.4,1,N,162,13,3,20.0,0.5,0.5,0.0,0.0,0.3,21.3,2019-01-01 05:44:04+05:30,15
28,278,2,2018-12-31 23:58:36,2019-01-01 00:38:22,1,15.81,1,N,140,77,1,47.0,0.5,0.5,0.0,0.0,0.3,48.3,2019-01-01 06:08:22+05:30,39
29,279,2,2018-12-31 23:58:34,2019-01-01 00:05:04,1,1.58,1,N,263,141,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:35:04+05:30,6
30,280,2,2018-12-31 23:58:34,2019-01-01 00:19:37,1,5.94,1,N,229,80,1,20.5,0.5,0.5,4.36,0.0,0.3,26.16,2019-01-01 05:49:37+05:30,21
31,281,2,2018-12-31 23:58:33,2019-01-01 00:20:52,1,3.21,1,N,164,236,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,2019-01-01 05:50:52+05:30,22
32,282,2,2018-12-31 23:58:33,2019-01-01 00:03:11,1,0.66,1,N,239,239,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,2019-01-01 05:33:11+05:30,4
33,283,1,2018-12-31 23:58:32,2019-01-01 00:09:35,1,0.7,1,N,164,164,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2019-01-01 05:39:35+05:30,11
34,284,2,2018-12-31 23:58:30,2019-01-01 00:03:53,1,1.43,1,N,236,163,1,6.5,0.5,0.5,1.17,0.0,0.3,8.97,2019-01-01 05:33:53+05:30,5
35,285,4,2018-12-31 23:58:29,2019-01-01 00:00:42,1,0.22,1,N,170,164,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,2019-01-01 05:30:42+05:30,2
36,286,1,2018-12-31 23:58:29,2018-12-31 23:59:33,1,0.3,1,N,116,116,1,3.0,0.5,0.5,0.85,0.0,0.3,5.15,2019-01-01 05:29:33+05:30,1
37,287,2,2018-12-31 23:58:29,2019-01-01 00:06:24,1,0.71,1,N,142,48,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2019-01-01 05:36:24+05:30,7
38,288,2,2018-12-31 23:58:28,2019-01-01 00:02:21,1,1.63,1,N,142,238,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,2019-01-01 05:32:21+05:30,3
39,289,2,2018-12-31 23:58:28,2019-01-01 00:35:13,1,20.91,1,N,132,52,1,56.5,0.5,0.5,11.56,0.0,0.3,69.36,2019-01-01 06:05:13+05:30,36
40,290,1,2018-12-31 23:58:27,2019-01-01 00:22:30,2,2.8,1,N,79,68,1,16.0,0.5,0.5,1.73,0.0,0.3,19.03,2019-01-01 05:52:30+05:30,24
41,291,2,2018-12-31 23:58:26,2019-01-01 00:05:44,1,2.42,1,N,137,237,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,2019-01-01 05:35:44+05:30,7
42,292,2,2018-12-31 23:58:25,2019-01-01 00:19:24,3,13.2,1,N,137,130,2,36.0,0.5,0.5,0.0,5.76,0.3,43.06,2019-01-01 05:49:24+05:30,20
43,293,2,2018-12-31 23:58:23,2019-01-01 00:02:42,2,0.7,1,N,113,114,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:32:42+05:30,4
44,294,2,2018-12-31 23:58:21,2019-01-01 00:04:48,3,1.23,1,N,107,170,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2019-01-01 05:34:48+05:30,6
45,295,2,2018-12-31 23:58:18,2019-01-01 00:10:30,1,6.58,2,N,138,262,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,2019-01-01 05:40:30+05:30,12
46,296,2,2018-12-31 23:58:12,2019-01-01 00:15:40,1,4.79,1,N,140,68,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,2019-01-01 05:45:40+05:30,17
47,297,2,2018-12-31 23:58:12,2019-01-01 00:09:42,6,2.71,1,N,162,239,1,10.5,0.5,0.5,3.54,0.0,0.3,15.34,2019-01-01 05:39:42+05:30,11
48,298,2,2018-12-31 23:58:11,2019-01-01 00:34:42,1,8.57,1,N,68,225,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,2019-01-01 06:04:42+05:30,36
49,299,2,2018-12-31 23:58:11,2019-01-01 00:16:55,4,4.29,1,N,161,7,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,2019-01-01 05:46:55+05:30,18
50,300,2,2018-12-31 23:58:10,2019-01-01 00:25:52,1,4.1,1,N,48,209,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,2019-01-01 05:55:52+05:30,27
51,301,1,2018-12-31 23:58:09,2019-01-01 00:05:09,2,0.8,1,N,143,50,1,6.0,0.5,0.5,2.15,0.0,0.3,9.45,2019-01-01 05:35:09+05:30,7
52,302,2,2018-12-31 23:58:09,2018-12-31 23:58:11,2,0.0,5,N,79,114,1,5.0,0.0,0.0,1.32,0.0,0.3,6.62,2019-01-01 05:28:11+05:30,0
53,303,1,2018-12-31 23:58:06,2019-01-01 00:04:24,2,1.1,1,N,100,170,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:34:24+05:30,6
54,304,1,2018-12-31 23:58:05,2019-01-01 00:16:35,1,2.5,1,N,186,143,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,2019-01-01 05:46:35+05:30,18
55,305,2,2018-12-31 23:58:04,2019-01-01 00:18:58,4,5.15,1,N,255,7,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,2019-01-01 05:48:58+05:30,20
56,306,1,2018-12-31 23:58:02,2019-01-01 00:04:56,1,1.0,1,N,209,231,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,2019-01-01 05:34:56+05:30,6
57,307,1,2018-12-31 23:58:02,2019-01-01 00:02:13,1,0.7,1,N,239,142,1,5.0,0.5,0.5,1.55,0.0,0.3,7.85,2019-01-01 05:32:13+05:30,4
58,308,1,2018-12-31 23:58:01,2019-01-01 00:09:43,1,1.4,1,N,246,50,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2019-01-01 05:39:43+05:30,11
59,309,4,2018-12-31 23:58:01,2019-01-01 00:20:55,1,8.68,1,N,142,212,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,2019-01-01 05:50:55+05:30,22
60,310,2,2018-12-31 23:58:00,2019-01-01 00:16:28,1,1.43,1,N,186,48,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2019-01-01 05:46:28+05:30,18
61,311,1,2018-12-31 23:57:58,2019-01-01 00:17:58,4,3.2,1,N,164,236,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2019-01-01 05:47:58+05:30,20
62,312,2,2018-12-31 23:57:58,2019-01-01 00:18:36,1,7.81,1,N,138,166,1,24.5,0.5,0.5,20.0,5.76,0.3,51.56,2019-01-01 05:48:36+05:30,20
63,313,2,2018-12-31 23:57:58,2019-01-01 00:07:03,1,0.64,1,N,161,162,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:37:03+05:30,9
64,314,4,2018-12-31 23:57:55,2019-01-01 00:11:29,1,2.1,1,N,148,170,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,2019-01-01 05:41:29+05:30,13
65,315,2,2018-12-31 23:57:54,2019-01-01 00:06:17,3,1.04,1,N,231,148,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,2019-01-01 05:36:17+05:30,8
66,316,1,2018-12-31 23:57:54,2019-01-01 00:15:19,1,3.0,1,N,107,87,1,13.5,0.5,0.5,2.0,0.0,0.3,16.8,2019-01-01 05:45:19+05:30,17
67,317,2,2018-12-31 23:57:50,2019-01-01 00:16:23,4,1.97,1,N,186,246,1,12.5,0.5,0.5,3.45,0.0,0.3,17.25,2019-01-01 05:46:23+05:30,18
68,318,1,2018-12-31 23:57:50,2019-01-01 00:02:50,2,0.7,1,N,264,264,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:32:50+05:30,5
69,319,1,2018-12-31 23:57:48,2019-01-01 00:07:20,1,1.9,1,N,151,263,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2019-01-01 05:37:20+05:30,9
70,320,2,2018-12-31 23:57:48,2019-01-01 00:09:48,1,4.16,1,N,255,33,1,14.0,0.5,0.5,1.7,0.0,0.3,17.0,2019-01-01 05:39:48+05:30,12
71,321,2,2018-12-31 23:57:47,2018-12-31 23:59:44,1,0.18,5,N,265,265,1,100.0,0.0,0.5,0.0,0.0,0.3,100.8,2019-01-01 05:29:44+05:30,1
72,322,1,2018-12-31 23:57:47,2019-01-01 00:01:09,1,0.2,1,N,249,249,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:31:09+05:30,3
73,323,2,2018-12-31 23:57:46,2019-01-01 00:32:01,3,18.7,1,N,132,26,2,52.5,0.5,0.5,0.0,0.0,0.3,53.8,2019-01-01 06:02:01+05:30,34
74,324,2,2018-12-31 23:57:45,2019-01-01 00:00:20,1,0.34,1,N,229,161,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:30:20+05:30,2
75,325,4,2018-12-31 23:57:41,2019-01-01 00:02:39,1,1.24,1,N,239,151,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:32:39+05:30,4
76,326,1,2018-12-31 23:57:37,2018-12-31 23:59:49,1,0.6,1,N,68,68,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,2019-01-01 05:29:49+05:30,2
77,327,2,2018-12-31 23:57:34,2019-01-01 00:21:38,1,5.53,1,N,237,148,1,21.0,0.5,0.5,4.46,0.0,0.3,26.76,2019-01-01 05:51:38+05:30,24
78,328,1,2018-12-31 23:57:32,2019-01-01 00:03:34,1,1.5,1,N,141,236,1,7.0,0.5,0.5,1.25,0.0,0.3,9.55,2019-01-01 05:33:34+05:30,6
79,329,2,2018-12-31 23:57:32,2018-12-31 23:59:43,1,0.23,1,N,246,68,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2019-01-01 05:29:43+05:30,2
80,330,2,2018-12-31 23:57:32,2019-01-01 00:03:23,2,0.98,1,N,148,79,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:33:23+05:30,5
81,331,1,2018-12-31 23:57:31,2019-01-01 00:17:16,2,5.5,1,N,237,158,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,2019-01-01 05:47:16+05:30,19
82,332,2,2018-12-31 23:57:28,2019-01-01 00:20:21,2,9.61,1,N,262,56,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,2019-01-01 05:50:21+05:30,22
83,333,2,2018-12-31 23:57:27,2019-01-01 00:06:23,1,1.57,1,N,186,158,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,2019-01-01 05:36:23+05:30,8
84,334,2,2018-12-31 23:57:26,2019-01-01 00:03:28,5,1.53,1,N,42,41,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:33:28+05:30,6
85,335,2,2018-12-31 23:57:24,2019-01-01 00:01:56,1,0.7,1,N,90,90,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:31:56+05:30,4
86,336,1,2018-12-31 23:57:23,2019-01-01 00:04:16,2,1.6,1,N,237,43,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38,2019-01-01 05:34:16+05:30,6
87,337,1,2018-12-31 23:57:23,2019-01-01 00:21:24,1,12.8,1,N,119,265,2,36.0,0.5,0.5,0.0,0.0,0.3,37.3,2019-01-01 05:51:24+05:30,24
88,338,1,2018-12-31 23:57:22,2018-12-31 23:58:13,1,2.1,1,N,68,68,3,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2019-01-01 05:28:13+05:30,0
89,339,1,2018-12-31 23:57:22,2019-01-01 00:05:40,1,1.1,1,N,113,4,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:35:40+05:30,8
90,340,1,2018-12-31 23:57:21,2019-01-01 00:17:26,2,9.3,1,N,132,131,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,2019-01-01 05:47:26+05:30,20
91,341,1,2018-12-31 23:57:20,2019-01-01 00:06:49,1,2.4,1,N,35,222,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2019-01-01 05:36:49+05:30,9
92,342,1,2018-12-31 23:57:20,2019-01-01 00:01:08,3,0.4,1,N,262,263,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:31:08+05:30,3
93,343,1,2018-12-31 23:57:19,2019-01-01 00:20:45,2,4.9,1,N,239,249,1,19.0,0.5,0.5,6.05,0.0,0.3,26.35,2019-01-01 05:50:45+05:30,23
94,344,1,2018-12-31 23:57:19,2019-01-01 00:08:24,1,2.6,1,N,234,141,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,2019-01-01 05:38:24+05:30,11
95,345,1,2018-12-31 23:57:19,2019-01-01 00:12:16,1,1.6,1,N,74,75,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2019-01-01 05:42:16+05:30,14
96,346,2,2018-12-31 23:57:18,2018-12-31 23:59:13,5,0.25,1,N,140,141,1,3.5,0.5,0.5,1.44,0.0,0.3,6.24,2019-01-01 05:29:13+05:30,1
97,347,2,2018-12-31 23:57:18,2019-01-01 00:15:16,3,5.4,1,N,229,166,1,17.5,0.5,0.5,5.64,0.0,0.3,24.44,2019-01-01 05:45:16+05:30,17
98,348,2,2018-12-31 23:57:17,2019-01-01 00:07:28,1,4.85,1,N,132,219,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2019-01-01 05:37:28+05:30,10
99,349,2,2018-12-31 23:57:16,2019-01-01 00:40:29,1,22.26,2,N,132,142,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,2019-01-01 06:10:29+05:30,43
100,350,1,2018-12-31 23:57:16,2018-12-31 23:59:00,1,0.6,1,N,140,263,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:29:00+05:30,1
101,351,2,2018-12-31 23:57:16,2019-01-01 00:25:17,1,5.13,1,N,249,239,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,2019-01-01 05:55:17+05:30,28
102,352,2,2018-12-31 23:57:13,2019-01-01 00:05:53,1,2.05,1,N,43,233,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2019-01-01 05:35:53+05:30,8
103,353,2,2018-12-31 23:57:10,2019-01-01 00:04:42,1,1.49,1,N,75,151,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:34:42+05:30,7
104,354,1,2018-12-31 23:57:09,2019-01-01 00:14:49,2,3.3,1,N,234,261,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,2019-01-01 05:44:49+05:30,17
105,355,2,2018-12-31 23:57:08,2019-01-01 00:23:01,2,2.07,1,N,161,113,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,2019-01-01 05:53:01+05:30,25
106,356,2,2018-12-31 23:57:07,2019-01-01 00:03:53,2,0.76,1,N,100,234,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:33:53+05:30,6
107,357,2,2018-12-31 23:57:07,2019-01-01 00:26:53,1,4.92,1,N,264,264,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3,2019-01-01 05:56:53+05:30,29
108,358,1,2018-12-31 23:57:06,2019-01-01 00:00:28,1,0.7,1,N,48,48,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:30:28+05:30,3
109,359,1,2018-12-31 23:57:06,2019-01-01 00:00:07,2,0.4,1,N,246,246,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:30:07+05:30,3
110,360,2,2018-12-31 23:57:04,2019-01-01 00:02:22,6,1.91,1,N,142,151,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:32:22+05:30,5
111,361,2,2018-12-31 23:57:04,2019-01-01 00:14:09,1,3.93,1,N,68,209,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,2019-01-01 05:44:09+05:30,17
112,362,1,2018-12-31 23:57:04,2019-01-01 00:01:22,1,0.6,1,N,79,4,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,2019-01-01 05:31:22+05:30,4
113,363,1,2018-12-31 23:57:02,2019-01-01 00:02:22,1,0.9,1,N,163,237,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,2019-01-01 05:32:22+05:30,5
114,364,2,2018-12-31 23:57:01,2019-01-01 00:05:38,5,3.28,1,N,162,226,1,11.0,0.5,0.5,0.01,0.0,0.3,12.31,2019-01-01 05:35:38+05:30,8
115,365,1,2018-12-31 23:56:59,2019-01-01 00:16:31,2,1.4,1,N,142,48,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2019-01-01 05:46:31+05:30,19
116,366,2,2018-12-31 23:56:59,2019-01-01 00:07:04,1,0.74,1,N,164,170,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,2019-01-01 05:37:04+05:30,10
117,367,1,2018-12-31 23:56:58,2019-01-01 00:00:12,1,0.7,1,N,238,151,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:30:12+05:30,3
118,368,2,2018-12-31 23:56:54,2019-01-01 00:37:31,1,23.68,2,N,132,50,1,52.0,0.0,0.5,17.57,5.76,0.3,76.13,2019-01-01 06:07:31+05:30,40
119,369,1,2018-12-31 23:56:51,2019-01-01 00:23:32,3,18.3,2,N,132,75,1,52.0,0.0,0.5,15.0,5.76,0.3,73.56,2019-01-01 05:53:32+05:30,26
120,370,2,2018-12-31 23:56:51,2019-01-01 00:02:58,1,0.94,1,N,237,141,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,2019-01-01 05:32:58+05:30,6
121,371,2,2018-12-31 23:56:50,2019-01-01 00:12:00,2,2.82,1,N,144,107,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,2019-01-01 05:42:00+05:30,15
122,372,2,2018-12-31 23:56:49,2019-01-01 00:42:48,1,8.75,1,N,181,161,1,36.0,0.5,0.5,2.0,0.0,0.3,39.3,2019-01-01 06:12:48+05:30,45
123,373,1,2018-12-31 23:56:49,2019-01-01 00:14:47,1,4.2,1,N,237,48,1,16.0,0.5,0.5,4.3,0.0,0.3,21.6,2019-01-01 05:44:47+05:30,17
124,374,1,2018-12-31 23:56:48,2019-01-01 00:22:42,1,10.5,1,N,138,143,1,30.5,0.5,0.5,5.5,5.76,0.3,43.06,2019-01-01 05:52:42+05:30,25
125,375,2,2018-12-31 23:56:46,2018-12-31 23:59:30,2,0.55,1,N,231,87,1,4.0,0.5,0.5,0.1,0.0,0.3,5.4,2019-01-01 05:29:30+05:30,2
126,376,1,2018-12-31 23:56:44,2019-01-01 00:04:02,1,1.7,1,N,24,239,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,2019-01-01 05:34:02+05:30,7
127,377,2,2018-12-31 23:56:44,2019-01-01 00:09:19,1,3.3,1,N,137,146,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,2019-01-01 05:39:19+05:30,12
128,378,2,2018-12-31 23:56:42,2019-01-01 01:09:45,5,10.22,1,N,249,129,2,48.0,0.5,0.5,0.0,0.0,0.3,49.3,2019-01-01 06:39:45+05:30,73
129,379,1,2018-12-31 23:56:42,2019-01-01 00:11:38,0,2.4,1,N,141,107,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0,2019-01-01 05:41:38+05:30,14
130,380,2,2018-12-31 23:56:40,2018-12-31 23:59:56,1,0.55,1,N,62,61,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:29:56+05:30,3
131,381,1,2018-12-31 23:56:40,2019-01-01 00:08:33,1,2.0,1,N,158,232,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,2019-01-01 05:38:33+05:30,11
132,382,1,2018-12-31 23:56:39,2019-01-01 00:00:07,2,0.4,1,N,50,48,1,4.0,0.5,0.5,0.62,0.0,0.3,5.92,2019-01-01 05:30:07+05:30,3
133,383,2,2018-12-31 23:56:39,2019-01-01 00:06:30,2,0.87,1,N,68,48,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,2019-01-01 05:36:30+05:30,9
134,384,2,2018-12-31 23:56:39,2019-01-01 00:00:23,1,0.4,1,N,237,140,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,2019-01-01 05:30:23+05:30,3
135,385,1,2018-12-31 23:56:38,2019-01-01 00:03:35,2,0.4,1,N,48,48,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:33:35+05:30,6
136,386,1,2018-12-31 23:56:38,2019-01-01 00:06:45,1,2.8,1,N,229,79,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,2019-01-01 05:36:45+05:30,10
137,387,2,2018-12-31 23:56:36,2019-01-01 00:07:14,1,1.86,1,N,249,137,1,8.5,0.5,0.5,2.94,0.0,0.3,12.74,2019-01-01 05:37:14+05:30,10
138,388,1,2018-12-31 23:56:34,2019-01-01 00:05:27,1,3.5,1,N,141,4,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2019-01-01 05:35:27+05:30,8
139,389,1,2018-12-31 23:56:33,2019-01-01 00:04:02,2,1.5,1,N,151,166,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:34:02+05:30,7
140,390,1,2018-12-31 23:56:30,2019-01-01 00:05:44,1,2.4,1,N,263,151,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2019-01-01 05:35:44+05:30,9
141,391,2,2018-12-31 23:56:30,2018-12-31 23:57:35,1,0.1,1,N,80,217,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,2019-01-01 05:27:35+05:30,1
142,392,2,2018-12-31 23:56:29,2019-01-01 00:12:28,3,4.19,1,N,68,238,1,16.0,0.5,0.5,2.5,0.0,0.3,19.8,2019-01-01 05:42:28+05:30,15
143,393,2,2018-12-31 23:56:28,2018-12-31 23:58:59,1,0.79,1,N,236,75,1,4.5,0.5,0.5,0.58,0.0,0.3,6.38,2019-01-01 05:28:59+05:30,2
