,Unnamed: 0,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Time Series_ist,Duration
72,822,2,2018-12-31 23:50:44,2018-12-31 23:53:43,3,0.32,1,N,142,43,1,4.0,0.5,0.5,1.32,0.0,0.3,6.62,2019-01-01 05:23:43+05:30,2
73,823,2,2018-12-31 23:50:43,2018-12-31 23:55:38,5,0.34,1,N,161,170,1,5.0,0.5,0.5,2.0,0.0,0.3,8.3,2019-01-01 05:25:38+05:30,4
74,824,1,2018-12-31 23:50:39,2018-12-31 23:58:48,1,0.6,1,N,161,161,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2019-01-01 05:28:48+05:30,8
75,825,1,2018-12-31 23:50:39,2019-01-01 00:09:05,1,6.6,1,N,262,144,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,2019-01-01 05:39:05+05:30,18
76,826,1,2018-12-31 23:50:39,2019-01-01 00:04:10,1,1.9,1,N,249,170,1,10.5,0.5,0.5,2.0,0.0,0.3,13.8,2019-01-01 05:34:10+05:30,13
77,827,1,2018-12-31 23:50:39,2018-12-31 23:52:21,1,0.1,1,N,75,75,1,3.0,0.5,0.5,0.0,0.0,0.3,4.3,2019-01-01 05:22:21+05:30,1
78,828,1,2018-12-31 23:50:38,2019-01-01 00:19:40,1,5.8,1,N,231,61,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,2019-01-01 05:49:40+05:30,29
79,829,2,2018-12-31 23:50:38,2019-01-01 00:20:04,1,8.47,1,N,116,129,2,27.5,0.5,0.5,0.0,5.76,0.3,34.56,2019-01-01 05:50:04+05:30,29
80,830,2,2018-12-31 23:50:37,2018-12-31 23:56:34,1,0.98,1,N,236,262,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,2019-01-01 05:26:34+05:30,5
81,831,2,2018-12-31 23:50:36,2018-12-31 23:54:30,1,0.49,1,N,237,162,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8,2019-01-01 05:24:30+05:30,3
82,832,1,2018-12-31 23:50:36,2018-12-31 23:54:50,1,0.7,1,N,113,79,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,2019-01-01 05:24:50+05:30,4
83,833,1,2018-12-31 23:50:34,2018-12-31 23:53:14,1,0.5,1,N,50,48,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,2019-01-01 05:23:14+05:30,2
84,834,2,2018-12-31 23:50:33,2018-12-31 23:58:47,1,0.8,1,N,140,141,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:28:47+05:30,8
85,835,1,2018-12-31 23:50:33,2019-01-01 00:03:13,1,2.9,1,N,162,262,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,2019-01-01 05:33:13+05:30,12
86,836,2,2018-12-31 23:50:33,2018-12-31 23:55:42,2,1.52,1,N,236,239,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,2019-01-01 05:25:42+05:30,5
87,837,2,2018-12-31 23:50:32,2018-12-31 23:52:13,1,0.05,1,N,246,48,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,2019-01-01 05:22:13+05:30,1
88,838,2,2018-12-31 23:50:32,2019-01-01 00:01:03,1,2.56,1,N,43,151,1,10.5,0.5,0.5,2.0,0.0,0.3,13.8,2019-01-01 05:31:03+05:30,10
89,839,1,2018-12-31 23:50:31,2018-12-31 23:57:11,1,1.7,1,N,263,74,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3,2019-01-01 05:27:11+05:30,6
90,840,1,2018-12-31 23:50:31,2019-01-01 00:12:00,1,8.8,1,N,138,170,1,27.5,0.5,0.5,6.9,5.76,0.3,41.46,2019-01-01 05:42:00+05:30,21
91,841,2,2018-12-31 23:50:31,2019-01-01 00:00:15,1,2.31,1,N,170,249,1,9.0,0.5,0.5,3.09,0.0,0.3,13.39,2019-01-01 05:30:15+05:30,9
92,842,1,2018-12-31 23:50:29,2019-01-01 00:01:37,1,0.7,1,N,68,186,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,2019-01-01 05:31:37+05:30,11
93,843,2,2018-12-31 23:50:29,2019-01-01 00:17:55,2,7.81,1,N,161,102,2,27.0,0.5,0.5,0.0,5.76,0.3,34.06,2019-01-01 05:47:55+05:30,27
94,844,2,2018-12-31 23:50:28,2018-12-31 23:55:01,1,0.24,1,N,48,48,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:25:01+05:30,4
95,845,2,2018-12-31 23:50:28,2019-01-01 01:29:48,5,9.93,1,N,163,146,1,59.0,0.5,0.5,21.99,13.0,0.3,95.29,2019-01-01 06:59:48+05:30,99
96,846,2,2018-12-31 23:50:28,2018-12-31 23:54:02,1,0.38,1,N,144,148,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,2019-01-01 05:24:02+05:30,3
97,847,2,2018-12-31 23:50:28,2019-01-01 00:10:36,2,10.15,1,N,138,97,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,2019-01-01 05:40:36+05:30,20
98,848,2,2018-12-31 23:50:27,2018-12-31 23:54:31,1,0.85,1,N,113,224,1,5.0,0.5,0.5,1.89,0.0,0.3,8.19,2019-01-01 05:24:31+05:30,4
99,849,1,2018-12-31 23:50:27,2018-12-31 23:54:17,2,0.1,1,N,48,48,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:24:17+05:30,3
100,850,2,2018-12-31 23:50:26,2018-12-31 23:59:51,2,1.43,1,N,161,137,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,2019-01-01 05:29:51+05:30,9
101,851,1,2018-12-31 23:50:24,2019-01-01 00:00:55,1,2.0,1,N,142,140,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2019-01-01 05:30:55+05:30,10
102,852,1,2018-12-31 23:50:24,2019-01-01 00:04:09,1,1.6,1,N,24,238,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,2019-01-01 05:34:09+05:30,13
103,853,2,2018-12-31 23:50:24,2019-01-01 00:07:29,1,2.17,1,N,68,79,1,12.0,0.5,0.5,2.0,0.0,0.3,15.3,2019-01-01 05:37:29+05:30,17
104,854,1,2018-12-31 23:50:24,2019-01-01 00:34:53,0,23.8,1,N,138,265,1,64.5,0.5,0.5,10.0,16.26,0.3,92.06,2019-01-01 06:04:53+05:30,44
105,855,1,2018-12-31 23:50:23,2018-12-31 23:54:50,1,1.0,1,N,151,238,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:24:50+05:30,4
106,856,1,2018-12-31 23:50:23,2018-12-31 23:54:58,1,0.7,1,N,142,143,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,2019-01-01 05:24:58+05:30,4
107,857,2,2018-12-31 23:50:22,2019-01-01 00:05:57,1,3.71,1,N,68,151,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,2019-01-01 05:35:57+05:30,15
108,858,1,2018-12-31 23:50:22,2018-12-31 23:57:07,2,1.3,1,N,263,75,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:27:07+05:30,6
109,859,1,2018-12-31 23:50:21,2019-01-01 00:02:11,1,2.7,1,N,151,244,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2019-01-01 05:32:11+05:30,11
110,860,2,2018-12-31 23:50:21,2019-01-01 00:09:27,1,4.02,1,N,263,246,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,2019-01-01 05:39:27+05:30,19
111,861,2,2018-12-31 23:50:19,2019-01-01 00:00:35,2,1.55,1,N,237,229,1,8.5,0.5,0.5,3.0,0.0,0.3,12.8,2019-01-01 05:30:35+05:30,10
112,862,1,2018-12-31 23:50:19,2018-12-31 23:51:55,1,0.5,1,N,141,233,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2019-01-01 05:21:55+05:30,1
113,863,2,2018-12-31 23:50:17,2018-12-31 23:58:22,1,0.64,1,N,162,161,1,6.5,0.5,0.5,2.34,0.0,0.3,10.14,2019-01-01 05:28:22+05:30,8
114,864,1,2018-12-31 23:50:16,2019-01-01 00:05:25,2,3.3,1,N,152,119,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,2019-01-01 05:35:25+05:30,15
115,865,1,2018-12-31 23:50:15,2019-01-01 00:05:34,2,4.1,1,N,229,24,1,15.0,0.5,0.5,2.45,0.0,0.3,18.75,2019-01-01 05:35:34+05:30,15
116,866,2,2018-12-31 23:50:14,2019-01-01 00:04:20,1,2.4,1,N,48,90,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,2019-01-01 05:34:20+05:30,14
117,867,2,2018-12-31 23:50:13,2019-01-01 00:16:04,2,3.23,1,N,209,234,1,17.5,0.5,0.5,3.76,0.0,0.3,22.56,2019-01-01 05:46:04+05:30,25
118,868,2,2018-12-31 23:50:13,2019-01-01 00:00:03,3,2.77,1,N,263,170,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2019-01-01 05:30:03+05:30,9
119,869,2,2018-12-31 23:50:12,2018-12-31 23:58:40,1,1.47,1,N,79,107,1,7.5,0.5,0.5,2.2,0.0,0.3,11.0,2019-01-01 05:28:40+05:30,8
120,870,2,2018-12-31 23:50:11,2018-12-31 23:55:20,1,0.69,1,N,100,170,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:25:20+05:30,5
121,871,2,2018-12-31 23:50:11,2018-12-31 23:55:40,1,0.39,1,N,161,161,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:25:40+05:30,5
122,872,2,2018-12-31 23:50:11,2019-01-01 00:05:18,1,4.33,1,N,75,152,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,2019-01-01 05:35:18+05:30,15
123,873,2,2018-12-31 23:50:11,2019-01-01 00:13:02,1,6.14,1,N,249,151,1,21.5,0.5,0.5,6.84,0.0,0.3,29.64,2019-01-01 05:43:02+05:30,22
124,874,2,2018-12-31 23:50:11,2018-12-31 23:54:31,2,0.61,1,N,263,236,1,5.0,0.5,0.5,1.58,0.0,0.3,7.88,2019-01-01 05:24:31+05:30,4
125,875,1,2018-12-31 23:50:10,2019-01-01 00:21:30,1,9.9,1,N,162,243,2,32.5,0.5,0.5,0.0,0.0,0.3,33.8,2019-01-01 05:51:30+05:30,31
126,876,2,2018-12-31 23:50:10,2018-12-31 23:57:46,1,1.21,1,N,88,209,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:27:46+05:30,7
127,877,1,2018-12-31 23:50:08,2019-01-01 00:04:58,1,2.1,1,N,161,90,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,2019-01-01 05:34:58+05:30,14
128,878,2,2018-12-31 23:50:07,2018-12-31 23:50:56,1,0.16,1,N,79,79,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2019-01-01 05:20:56+05:30,0
129,879,1,2018-12-31 23:50:07,2019-01-01 00:09:31,0,7.6,1,N,132,95,1,24.0,0.5,0.5,5.05,0.0,0.3,30.35,2019-01-01 05:39:31+05:30,19
130,880,2,2018-12-31 23:50:06,2019-01-01 00:15:26,6,3.96,1,N,237,90,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,2019-01-01 05:45:26+05:30,25
131,881,2,2018-12-31 23:50:06,2018-12-31 23:58:12,6,0.75,1,N,170,170,1,6.5,0.5,0.5,0.39,0.0,0.3,8.19,2019-01-01 05:28:12+05:30,8
132,882,2,2018-12-31 23:50:05,2018-12-31 23:59:00,1,0.88,1,N,164,170,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,2019-01-01 05:29:00+05:30,8
133,883,2,2018-12-31 23:50:04,2018-12-31 23:58:22,1,1.34,1,N,107,144,1,7.5,0.5,0.5,2.2,0.0,0.3,11.0,2019-01-01 05:28:22+05:30,8
134,884,2,2018-12-31 23:50:04,2018-12-31 23:56:55,1,0.76,1,N,68,234,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,2019-01-01 05:26:55+05:30,6
135,885,2,2018-12-31 23:50:03,2018-12-31 23:53:16,1,0.39,2,N,45,87,1,52.0,0.0,0.5,3.0,0.0,0.3,55.8,2019-01-01 05:23:16+05:30,3
136,886,1,2018-12-31 23:50:01,2018-12-31 23:52:40,1,0.6,1,N,87,231,3,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:22:40+05:30,2
137,887,2,2018-12-31 23:50:01,2018-12-31 23:51:59,5,0.47,1,N,43,237,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,2019-01-01 05:21:59+05:30,1
138,888,2,2018-12-31 23:50:01,2018-12-31 23:53:30,1,0.72,1,N,233,229,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:23:30+05:30,3
139,889,2,2018-12-31 23:50:01,2018-12-31 23:52:59,1,0.43,1,N,211,144,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:22:59+05:30,2
140,890,2,2018-12-31 23:50:01,2018-12-31 23:59:06,1,1.69,1,N,142,238,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2019-01-01 05:29:06+05:30,9
141,891,4,2018-12-31 23:50:00,2018-12-31 23:59:05,1,1.61,1,N,75,74,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2019-01-01 05:29:05+05:30,9
142,892,1,2018-12-31 23:50:00,2019-01-01 00:10:09,1,3.8,1,N,142,107,3,16.0,0.5,0.5,0.0,0.0,0.3,17.3,2019-01-01 05:40:09+05:30,20
143,893,2,2018-12-31 23:49:59,2019-01-01 00:01:43,2,1.85,1,N,148,137,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5,2019-01-01 05:31:43+05:30,11
